f1,f2,f3,f4,f5,label
0.862618,0.893758,0.256131,0.420510,0.834596,23.000000
0.771007,0.813916,0.518398,0.911549,0.325952,23.000000
0.156672,0.708732,0.539354,0.854586,0.081159,17.000000
0.843692,0.293295,0.654856,0.040129,0.609581,13.000000
0.717272,0.368750,0.215411,0.537631,0.833191,14.000000
0.323547,0.252469,0.278935,0.949132,0.359277,8.000000
0.003604,0.781681,0.699275,0.128568,0.984904,18.000000
0.608062,0.500779,0.382219,0.898673,0.243963,9.000000
0.285769,0.122411,0.759119,0.595549,0.609066,1.000000
0.218470,0.651168,0.765458,0.357889,0.801347,18.000000
0.348791,0.758138,0.033730,0.551165,0.969527,20.000000
0.981245,0.281753,0.441399,0.062978,0.873341,13.000000
0.568572,0.385101,0.112771,0.946767,0.530219,14.000000
0.282928,0.350215,0.270697,0.601810,0.929964,20.000000
0.856694,0.460381,0.826499,0.423105,0.252307,9.000000
0.983415,0.303888,0.323724,0.989693,0.133927,5.000000
0.760534,0.935813,0.511795,0.002522,0.375059,24.000000
0.111569,0.416188,0.790027,0.438712,0.431925,3.000000
0.556789,0.581691,0.856296,0.308355,0.821671,25.000000
0.565934,0.300530,0.295126,0.361138,0.622693,4.000000
0.230812,0.920334,0.574913,0.920016,0.046404,0.000000
0.342611,0.022808,0.272252,0.862006,0.036610,5.000000
0.436147,0.117567,0.416841,0.838852,0.623071,6.000000
0.736756,0.349104,0.944398,0.709262,0.421799,9.000000
0.426465,0.918684,0.576405,0.706379,0.417035,17.000000
0.223693,0.723559,0.607824,0.501343,0.624021,18.000000
0.208286,0.793939,0.948163,0.891103,0.321436,17.000000
0.406006,0.808402,0.595117,0.547914,0.926642,18.000000
0.536025,0.514939,0.042019,0.069417,0.007420,19.000000
0.913244,0.408387,0.468561,0.845387,0.609246,7.000000
0.609502,0.296534,0.833908,0.165830,0.053150,12.000000
0.191603,0.267737,0.282311,0.670514,0.217825,3.000000
0.676658,0.091132,0.147202,0.508821,0.921896,14.000000
0.859568,0.968753,0.650479,0.675815,0.625023,10.000000
0.622819,0.147120,0.543739,0.386068,0.442537,4.000000
0.523601,0.128396,0.359488,0.063450,0.979668,13.000000
0.118528,0.258525,0.891293,0.482710,0.135637,12.000000
0.384231,0.115868,0.200216,0.052030,0.438227,4.000000
0.806636,0.585969,0.606345,0.200584,0.343894,16.000000
0.845242,0.087856,0.857931,0.483690,0.837147,13.000000
0.318006,0.338843,0.751605,0.784996,0.229645,3.000000
0.972871,0.084490,0.068503,0.595504,0.722741,14.000000
0.960886,0.404946,0.025291,0.602896,0.289696,7.000000
0.432947,0.488469,0.064513,0.485982,0.426320,7.000000
0.712544,0.645666,0.185216,0.206139,0.251006,16.000000
0.178950,0.657213,0.994430,0.652108,0.606682,18.000000
0.409928,0.312580,0.911074,0.969002,0.496776,22.000000
0.290200,0.770122,0.132457,0.765588,0.818948,20.000000
0.124904,0.976861,0.985512,0.936719,0.496035,17.000000
0.246074,0.582009,0.419934,0.205949,0.423676,3.000000
0.663890,0.070913,0.333418,0.017795,0.749496,4.000000
0.640691,0.062672,0.964738,0.022622,0.589961,13.000000
0.776367,0.787896,0.034285,0.906415,0.918452,23.000000
0.561390,0.482083,0.044867,0.561954,0.409379,7.000000
0.772806,0.403884,0.683581,0.101408,0.132952,19.000000
0.139710,0.045525,0.541329,0.793968,0.610411,1.000000
0.574955,0.680624,0.339645,0.361954,0.314270,15.000000
0.712109,0.161640,0.013025,0.596196,0.942381,14.000000
0.609408,0.782922,0.672791,0.497437,0.718392,18.000000
0.824104,0.224732,0.336130,0.223726,0.452173,4.000000
0.885065,0.345207,0.374467,0.860367,0.515374,7.000000
0.535449,0.860801,0.490527,0.681558,0.085645,0.000000
0.178632,0.404376,0.494839,0.965734,0.970652,20.000000
0.851197,0.315599,0.964028,0.689341,0.392940,9.000000
0.701675,0.016523,0.146155,0.829686,0.645574,14.000000
0.364195,0.500667,0.905142,0.631578,0.398149,12.000000
0.120327,0.293747,0.978340,0.437363,0.471839,12.000000
0.498598,0.884104,0.603928,0.693677,0.389414,17.000000
0.029088,0.930973,0.949128,0.949153,0.943687,18.000000
0.815242,0.684596,0.844510,0.600546,0.134370,9.000000
0.391218,0.971295,0.351138,0.867828,0.093211,0.000000
0.334184,0.350953,0.051603,0.119094,0.193165,19.000000
0.837816,0.063402,0.298701,0.010175,0.695628,11.000000
0.620303,0.644982,0.374383,0.208268,0.720320,16.000000
0.811118,0.138601,0.486829,0.248716,0.168107,5.000000
0.734325,0.538097,0.216185,0.310000,0.966654,4.000000
0.848680,0.879947,0.460012,0.623807,0.376768,23.000000
0.077712,0.401069,0.593981,0.287144,0.847951,20.000000
0.151100,0.367129,0.124904,0.404832,0.039661,3.000000
0.272549,0.400735,0.478165,0.543696,0.274991,3.000000
0.523041,0.509005,0.316178,0.830200,0.545641,17.000000
0.332270,0.947339,0.845112,0.982588,0.692234,17.000000
0.378223,0.280861,0.663318,0.980817,0.626715,22.000000
0.881615,0.329103,0.406954,0.906275,0.756867,14.000000
0.981410,0.774764,0.448516,0.531068,0.900515,23.000000
0.551647,0.255397,0.435620,0.516316,0.096720,9.000000
0.743763,0.109354,0.404918,0.804622,0.467570,7.000000
0.842016,0.341881,0.957636,0.209468,0.038264,12.000000
0.872427,0.752203,0.231984,0.984742,0.502280,23.000000
0.951065,0.505029,0.471875,0.449139,0.334875,9.000000
0.533701,0.452555,0.036747,0.260435,0.213123,15.000000
0.867436,0.598870,0.763683,0.956826,0.644039,10.000000
0.982610,0.311764,0.186267,0.403310,0.470799,7.000000
0.895362,0.559940,0.292181,0.742634,0.505832,23.000000
0.162132,0.576820,0.911395,0.842623,0.586810,17.000000
0.377083,0.086979,0.469649,0.752079,0.360274,3.000000
0.235447,0.931380,0.821556,0.638276,0.136783,0.000000
0.144909,0.103220,0.616297,0.115563,0.842627,13.000000
0.992965,0.366348,0.453670,0.711667,0.937153,14.000000
0.894094,0.057592,0.169072,0.754597,0.688893,14.000000
0.133219,0.502065,0.780815,0.218781,0.871288,18.000000
0.052972,0.782195,0.615819,0.315199,0.720933,18.000000
0.782366,0.933899,0.367775,0.686017,0.602616,23.000000
0.525206,0.890416,0.003167,0.282112,0.538277,15.000000
0.178293,0.907867,0.647595,0.477883,0.814702,18.000000
0.450886,0.558653,0.002751,0.365701,0.138790,15.000000
0.689689,0.479027,0.301758,0.467832,0.209630,9.000000
0.925087,0.053973,0.865417,0.511359,0.618946,9.000000
0.302606,0.966698,0.281851,0.588878,0.993417,20.000000
0.881094,0.536330,0.990375,0.701370,0.208700,10.000000
0.405596,0.334493,0.344014,0.760456,0.584263,7.000000
0.038093,0.877448,0.296796,0.997075,0.954191,20.000000
0.940531,0.811128,0.220613,0.532633,0.224303,15.000000
0.259675,0.610952,0.040834,0.969459,0.918673,6.000000
0.380768,0.515422,0.466119,0.882200,0.688602,17.000000
0.278111,0.446841,0.428966,0.959335,0.175311,8.000000
0.089576,0.880619,0.896686,0.871739,0.510977,17.000000
0.659744,0.563363,0.069448,0.595835,0.013614,15.000000
0.324987,0.932293,0.304045,0.939827,0.250134,17.000000
0.314562,0.628407,0.761627,0.501388,0.882116,18.000000
0.040240,0.922195,0.196308,0.884239,0.400863,8.000000
0.832757,0.671666,0.175942,0.918048,0.245517,23.000000
0.244140,0.814179,0.105873,0.222036,0.503678,20.000000
0.830477,0.147484,0.547668,0.711241,0.860595,14.000000
0.935566,0.784640,0.652828,0.433620,0.112110,24.000000
0.709737,0.992737,0.736761,0.016711,0.496260,25.000000
0.614647,0.689674,0.719726,0.558108,0.223360,0.000000
0.942201,0.696666,0.236840,0.322322,0.921928,16.000000
0.887485,0.405146,0.038307,0.048497,0.283918,11.000000
0.629122,0.584195,0.633828,0.717283,0.019032,9.000000
0.105086,0.359483,0.154860,0.075320,0.640964,20.000000
0.815336,0.752627,0.817040,0.665857,0.735345,10.000000
0.271779,0.993008,0.183166,0.214494,0.288922,15.000000
0.975332,0.988289,0.794894,0.629058,0.520063,10.000000
0.970621,0.695623,0.944730,0.316551,0.333775,10.000000
0.854725,0.149855,0.945928,0.507474,0.926414,13.000000
0.336793,0.715959,0.482875,0.626804,0.504372,17.000000
0.967116,0.692105,0.251319,0.909677,0.294030,23.000000
0.371605,0.102124,0.899967,0.286112,0.258918,12.000000
0.920263,0.805527,0.141079,0.769325,0.913033,23.000000
0.078511,0.825215,0.547420,0.669197,0.492854,17.000000
0.697803,0.034098,0.762707,0.033344,0.455300,12.000000
0.150965,0.823574,0.313661,0.454094,0.428751,20.000000
0.772502,0.481144,0.788958,0.073508,0.191594,19.000000
0.551534,0.947088,0.074758,0.043084,0.156551,24.000000
0.641153,0.398993,0.825552,0.071933,0.196414,12.000000
0.300026,0.626730,0.685173,0.124203,0.943805,18.000000
0.341044,0.713169,0.524208,0.222758,0.846228,18.000000
0.818238,0.396072,0.588608,0.257826,0.689852,4.000000
0.309027,0.844079,0.217385,0.014803,0.268508,19.000000
0.191052,0.508286,0.203703,0.763190,0.241371,8.000000
0.706968,0.578471,0.986250,0.999901,0.869526,10.000000
0.759983,0.386456,0.753277,0.956676,0.023378,5.000000
0.537915,0.217998,0.557876,0.466447,0.575769,4.000000
0.550962,0.960107,0.552186,0.846232,0.319820,17.000000
0.438101,0.470413,0.278728,0.379790,0.598513,4.000000
0.580188,0.636435,0.351818,0.315831,0.611618,16.000000
0.132862,0.253032,0.042128,0.072611,0.243383,3.000000
0.019529,0.245411,0.654976,0.061107,0.436737,3.000000
0.913109,0.791285,0.305438,0.924805,0.329646,23.000000
0.072515,0.994056,0.870023,0.465933,0.666377,18.000000
0.671228,0.194482,0.200049,0.469581,0.911573,14.000000
0.009994,0.782506,0.057527,0.478222,0.637873,20.000000
0.686759,0.058479,0.418604,0.583837,0.066046,5.000000
0.135095,0.663649,0.521638,0.161829,0.535239,25.000000
0.912692,0.015588,0.642634,0.073650,0.006449,11.000000
0.150654,0.422907,0.802344,0.281785,0.625673,18.000000
0.411157,0.234332,0.514247,0.797464,0.832492,22.000000
0.846520,0.338558,0.793456,0.212178,0.738425,13.000000
0.948384,0.013744,0.440364,0.647771,0.701776,14.000000
0.176088,0.972183,0.615265,0.164341,0.020523,2.000000
0.783264,0.079705,0.141051,0.574830,0.603506,7.000000
0.686887,0.393514,0.773899,0.974359,0.271095,9.000000
0.703029,0.928469,0.686287,0.681109,0.223773,0.000000
0.535130,0.562523,0.700130,0.996821,0.033644,17.000000
0.065233,0.077950,0.742979,0.136354,0.622452,1.000000
0.324669,0.457320,0.215663,0.866107,0.586150,8.000000
0.944563,0.574596,0.123908,0.170870,0.989074,16.000000
0.725565,0.049279,0.703781,0.412173,0.307208,9.000000
0.154061,0.839904,0.063841,0.289835,0.306383,15.000000
0.160905,0.508185,0.011703,0.300976,0.933629,20.000000
0.310530,0.360459,0.473165,0.561693,0.808709,20.000000
0.190321,0.871746,0.757549,0.722650,0.086805,0.000000
0.021641,0.594013,0.863134,0.584441,0.213235,21.000000
0.090520,0.699596,0.721770,0.172532,0.028190,2.000000
0.408284,0.582719,0.706002,0.809945,0.610537,17.000000
0.110881,0.682582,0.984177,0.905585,0.871669,18.000000
0.302170,0.750788,0.851103,0.678326,0.250562,0.000000
0.953834,0.450819,0.129806,0.109778,0.647519,16.000000
0.437710,0.094484,0.740365,0.799325,0.725416,22.000000
0.202261,0.689775,0.010723,0.305112,0.398822,15.000000
0.835247,0.390394,0.011269,0.352346,0.498924,7.000000
0.949005,0.941034,0.180874,0.185147,0.163381,24.000000
0.788922,0.006022,0.127177,0.537960,0.247562,7.000000
0.092356,0.359878,0.274208,0.511104,0.979234,20.000000
0.124305,0.372727,0.931985,0.876873,0.394271,22.000000
0.698953,0.087857,0.712541,0.972858,0.537488,22.000000
0.498490,0.187319,0.633788,0.590437,0.651933,22.000000
0.026083,0.548723,0.594935,0.207530,0.208333,21.000000
0.276218,0.711722,0.606266,0.845763,0.295659,17.000000
0.912068,0.743706,0.395012,0.095262,0.256984,16.000000
0.956768,0.310363,0.329901,0.189589,0.806851,4.000000
0.275644,0.330258,0.414348,0.433728,0.411341,3.000000
0.503744,0.814513,0.819285,0.798313,0.101125,0.000000
0.799679,0.120252,0.124724,0.947863,0.819398,14.000000
0.552410,0.874970,0.989365,0.610642,0.612898,10.000000
0.754427,0.232139,0.167125,0.759581,0.344905,7.000000
0.135070,0.314878,0.358637,0.965228,0.697960,8.000000
0.530856,0.968873,0.903140,0.512001,0.905680,18.000000
0.404305,0.230421,0.232678,0.662316,0.501070,4.000000
0.658951,0.686076,0.022323,0.054040,0.532678,16.000000
0.191035,0.632534,0.552186,0.585760,0.302455,3.000000
0.639844,0.829493,0.998071,0.838444,0.557499,10.000000
0.193430,0.681446,0.937654,0.211867,0.255996,2.000000
0.149009,0.736722,0.406562,0.062696,0.874950,20.000000
0.557672,0.331094,0.343983,0.290251,0.455480,4.000000
0.337042,0.547946,0.773517,0.674461,0.294457,17.000000
0.528741,0.840126,0.068206,0.078297,0.556170,24.000000
0.639115,0.211413,0.745220,0.646263,0.923289,22.000000
0.168954,0.751374,0.083643,0.565292,0.551895,20.000000
0.388385,0.844571,0.004371,0.520179,0.217154,15.000000
0.743499,0.043067,0.831555,0.838092,0.832866,22.000000
0.152569,0.630407,0.014367,0.847963,0.722975,8.000000
0.531154,0.730591,0.094324,0.528656,0.291276,15.000000
0.972619,0.857118,0.733276,0.933748,0.346843,10.000000
0.900880,0.325238,0.732797,0.736417,0.018350,5.000000
0.361060,0.019433,0.997092,0.122197,0.542811,12.000000
0.790556,0.201264,0.485053,0.607429,0.160205,5.000000
0.778555,0.299336,0.211023,0.558289,0.410314,7.000000
0.920286,0.880063,0.483351,0.359264,0.325518,24.000000
0.267564,0.544548,0.804979,0.310757,0.190094,21.000000
0.475484,0.069034,0.701279,0.518358,0.496375,12.000000
0.300445,0.904673,0.090486,0.869824,0.376705,8.000000
0.880624,0.728761,0.104171,0.831536,0.682177,23.000000
0.032302,0.133703,0.635628,0.662601,0.746651,1.000000
0.720245,0.659520,0.766239,0.575086,0.260791,9.000000
0.912377,0.018214,0.366562,0.728870,0.427156,7.000000
0.024834,0.065981,0.648637,0.964865,0.551864,22.000000
0.506758,0.318325,0.256691,0.020985,0.272955,19.000000
0.449110,0.197950,0.087348,0.717728,0.894620,6.000000
0.936772,0.617999,0.052775,0.740863,0.110095,15.000000
0.669748,0.779366,0.725865,0.951884,0.738146,10.000000
0.693210,0.261743,0.924769,0.179544,0.904897,13.000000
0.312663,0.130164,0.826683,0.002495,0.832088,13.000000
0.262312,0.884721,0.691479,0.666183,0.365320,0.000000
0.059403,0.830073,0.170904,0.372259,0.600355,20.000000
0.482254,0.198661,0.140616,0.123246,0.863008,4.000000
0.031560,0.977014,0.198529,0.110322,0.576972,20.000000
0.079986,0.602453,0.850627,0.047898,0.799869,25.000000
0.394477,0.159491,0.176096,0.918765,0.110606,8.000000
0.866783,0.544245,0.039056,0.464476,0.817450,7.000000
0.726203,0.488782,0.860050,0.120365,0.909941,13.000000
0.846441,0.708277,0.817888,0.543816,0.675162,10.000000
0.560598,0.355429,0.568861,0.257465,0.440279,4.000000
0.280775,0.122888,0.321862,0.851987,0.381081,8.000000
0.748004,0.175198,0.424419,0.114856,0.138621,11.000000
0.617436,0.607482,0.213372,0.474423,0.863306,20.000000
0.174202,0.019211,0.651995,0.053498,0.979940,13.000000
0.609620,0.470396,0.429993,0.573071,0.090624,9.000000
0.930019,0.625642,0.183978,0.562581,0.133257,15.000000
0.017553,0.630517,0.648483,0.583697,0.183483,3.000000
0.603430,0.056511,0.609238,0.554017,0.655255,4.000000
0.895476,0.850358,0.980654,0.976241,0.772320,10.000000
0.956420,0.867284,0.727582,0.075384,0.049050,24.000000
0.837600,0.489656,0.814607,0.312918,0.397650,9.000000
0.700187,0.915327,0.087761,0.861478,0.793013,23.000000
0.315539,0.355217,0.046461,0.015741,0.477006,4.000000
0.095540,0.194002,0.846767,0.571028,0.633632,1.000000
0.187479,0.828662,0.867980,0.523328,0.912558,18.000000
0.844829,0.731324,0.734076,0.105393,0.270836,16.000000
0.066847,0.008681,0.158310,0.880487,0.239874,8.000000
0.970154,0.597291,0.237258,0.497131,0.219095,15.000000
0.983974,0.847265,0.026239,0.947776,0.721065,23.000000
0.082381,0.670638,0.646927,0.218789,0.758447,18.000000
0.087065,0.489445,0.009923,0.968737,0.751564,8.000000
0.158852,0.341674,0.160562,0.766617,0.058896,8.000000
0.840407,0.942196,0.676628,0.212965,0.360090,24.000000
0.477240,0.604625,0.668663,0.554215,0.351314,17.000000
0.890917,0.081392,0.466256,0.775565,0.060873,5.000000
0.705335,0.819712,0.660831,0.012937,0.180137,24.000000
0.342113,0.233690,0.962652,0.651594,0.296971,12.000000
0.929697,0.740594,0.284607,0.378882,0.199429,15.000000
0.971074,0.517296,0.896057,0.346500,0.860842,13.000000
0.053887,0.982090,0.912034,0.363203,0.774722,18.000000
0.752258,0.901255,0.307255,0.465520,0.865000,23.000000
0.778579,0.393467,0.845725,0.046954,0.782046,13.000000
0.206766,0.286121,0.493215,0.449735,0.520570,3.000000
0.544776,0.331528,0.175228,0.768481,0.399976,7.000000
0.505841,0.644697,0.909638,0.707553,0.045459,0.000000
0.838560,0.989355,0.472485,0.969590,0.547329,23.000000
0.459616,0.331405,0.657555,0.229820,0.104934,21.000000
0.027237,0.292380,0.395771,0.552077,0.292750,3.000000
0.984060,0.291745,0.440975,0.103276,0.260627,11.000000
0.048332,0.559509,0.751065,0.195710,0.367911,21.000000
0.016616,0.839522,0.779964,0.063254,0.364868,2.000000
0.955287,0.392027,0.526209,0.355243,0.596131,4.000000
0.978157,0.997503,0.774715,0.404311,0.494432,10.000000
0.356731,0.985575,0.707760,0.448931,0.012115,0.000000
0.520483,0.983928,0.523061,0.182427,0.022094,24.000000
0.354704,0.918228,0.996554,0.945368,0.729420,17.000000
0.558143,0.590686,0.538992,0.707049,0.418873,17.000000
0.669204,0.121612,0.265695,0.836003,0.903749,6.000000
0.539008,0.031636,0.926974,0.702064,0.414028,22.000000
0.598379,0.429775,0.465339,0.886810,0.161084,9.000000
0.103669,0.002729,0.314000,0.147414,0.219985,3.000000
0.011239,0.227195,0.332712,0.031567,0.607904,3.000000
0.568800,0.097036,0.595010,0.998654,0.944469,6.000000
0.002671,0.795378,0.353605,0.063651,0.295983,2.000000
0.321737,0.523244,0.661084,0.749056,0.245903,17.000000
0.321771,0.308382,0.362737,0.999656,0.777943,6.000000
0.974990,0.693111,0.406271,0.389744,0.488581,16.000000
0.416870,0.828326,0.465002,0.295614,0.774860,18.000000
0.854420,0.420429,0.667809,0.058805,0.529465,16.000000
0.044981,0.029191,0.612925,0.303335,0.742537,1.000000
0.896083,0.139391,0.724523,0.514520,0.112119,5.000000
0.651593,0.609467,0.515642,0.926471,0.521080,17.000000
0.990515,0.509229,0.115852,0.470471,0.182329,15.000000
0.597133,0.693132,0.468435,0.097703,0.468641,16.000000
0.081454,0.682126,0.790368,0.962380,0.148802,17.000000
0.532420,0.567537,0.922477,0.627277,0.145510,12.000000
0.436351,0.654763,0.700284,0.863074,0.180507,17.000000
0.951542,0.059139,0.983762,0.857767,0.660273,22.000000
0.734996,0.072692,0.041480,0.101766,0.087360,11.000000
0.547381,0.215444,0.860206,0.445749,0.695510,1.000000
0.652873,0.319853,0.243168,0.342456,0.796658,4.000000
0.586277,0.253539,0.817846,0.054759,0.699183,13.000000
0.439101,0.731290,0.927461,0.750034,0.441965,17.000000
0.150976,0.806351,0.460706,0.075312,0.719055,25.000000
0.291852,0.048888,0.902751,0.483101,0.280961,12.000000
0.716387,0.885902,0.000307,0.687852,0.767012,23.000000
0.209927,0.489624,0.089286,0.746750,0.847456,20.000000
0.108187,0.816460,0.771570,0.346913,0.690290,18.000000
0.000048,0.931798,0.550383,0.620339,0.664659,18.000000
0.561369,0.856764,0.609702,0.907760,0.582332,17.000000
0.171122,0.913563,0.681627,0.699239,0.985482,18.000000
0.075197,0.428593,0.239095,0.630426,0.806812,20.000000
0.966311,0.454596,0.786218,0.917052,0.683325,10.000000
0.242733,0.607854,0.969952,0.987554,0.642360,17.000000
0.886988,0.200349,0.246079,0.952888,0.135235,7.000000
0.191106,0.420549,0.589584,0.603817,0.291976,3.000000
0.920614,0.915100,0.392068,0.434292,0.702497,23.000000
0.662996,0.382297,0.414244,0.348039,0.235385,9.000000
0.458138,0.686434,0.741967,0.778874,0.374732,17.000000
0.764636,0.006516,0.477050,0.793904,0.630045,14.000000
0.474063,0.644642,0.906946,0.566382,0.799786,18.000000
0.980743,0.705568,0.573326,0.037486,0.374478,16.000000
0.565443,0.797207,0.438105,0.960058,0.271794,17.000000
0.744567,0.419031,0.485988,0.802502,0.296215,9.000000
0.096812,0.520256,0.528795,0.797168,0.968319,20.000000
0.055301,0.591689,0.681279,0.985801,0.942590,18.000000
0.712451,0.521789,0.161524,0.384177,0.585122,7.000000
0.725200,0.635400,0.714123,0.429153,0.727627,10.000000
0.143741,0.162586,0.162832,0.890865,0.076034,8.000000
0.801508,0.233571,0.468430,0.915957,0.585937,7.000000
0.210118,0.284090,0.920447,0.427144,0.586985,1.000000
0.459932,0.378438,0.223279,0.686192,0.718242,14.000000
0.274885,0.789011,0.854535,0.920675,0.161212,17.000000
0.303924,0.860353,0.198540,0.003468,0.870827,20.000000
0.326449,0.414498,0.446334,0.848275,0.337892,17.000000
0.892280,0.616939,0.527287,0.325615,0.243712,16.000000
0.624058,0.446894,0.910516,0.491639,0.511795,12.000000
0.416723,0.789263,0.424839,0.269342,0.862031,20.000000
0.596828,0.591510,0.610822,0.718840,0.313068,9.000000
0.033844,0.810593,0.128905,0.721820,0.082315,8.000000
0.375308,0.063026,0.522214,0.653136,0.171433,9.000000
0.371628,0.930239,0.442389,0.802544,0.927185,18.000000
0.974346,0.898322,0.317405,0.962573,0.812395,23.000000
0.837176,0.015173,0.954239,0.778090,0.767967,22.000000
0.081525,0.232569,0.962262,0.500677,0.397858,12.000000
0.839941,0.087340,0.416942,0.375701,0.349851,4.000000
0.307692,0.210075,0.172911,0.640406,0.919395,6.000000
0.508852,0.297975,0.159160,0.830143,0.971492,6.000000
0.349155,0.290950,0.601493,0.775329,0.455403,22.000000
0.630073,0.716549,0.960592,0.165037,0.997382,25.000000
0.392157,0.723200,0.572414,0.486669,0.698075,18.000000
0.395754,0.126110,0.488893,0.521916,0.201902,3.000000
0.935619,0.227476,0.409228,0.154930,0.535797,11.000000
0.307638,0.489273,0.224617,0.053775,0.779227,20.000000
0.641086,0.340739,0.047494,0.865575,0.169795,7.000000
0.930742,0.478595,0.340387,0.741759,0.876839,14.000000
0.370714,0.407344,0.433158,0.922323,0.692564,17.000000
0.247646,0.185000,0.230368,0.263564,0.230183,3.000000
0.658506,0.115934,0.387358,0.625054,0.290860,9.000000
0.065274,0.081824,0.125967,0.835843,0.657864,8.000000
0.064522,0.391069,0.278585,0.578040,0.522806,3.000000
0.481124,0.314512,0.137800,0.742376,0.879857,6.000000
0.944151,0.058619,0.739909,0.726503,0.947110,22.000000
0.252915,0.742179,0.054626,0.631246,0.350848,8.000000
0.768909,0.863304,0.364821,0.525586,0.117404,15.000000
0.416907,0.360800,0.183123,0.894479,0.148088,8.000000
0.635739,0.890143,0.911969,0.793240,0.176141,0.000000
0.817431,0.276565,0.922398,0.709087,0.785268,22.000000
0.085032,0.582765,0.821142,0.861590,0.028632,17.000000
0.939159,0.043339,0.614519,0.693388,0.107345,5.000000
0.048012,0.784912,0.384671,0.107113,0.762668,20.000000
0.849163,0.587386,0.161237,0.015222,0.700802,16.000000
0.550140,0.650797,0.813185,0.434228,0.124515,0.000000
0.939983,0.545262,0.615294,0.933411,0.931584,10.000000
0.572095,0.297611,0.997114,0.680817,0.408437,22.000000
0.559837,0.415834,0.888305,0.482499,0.823528,13.000000
0.840176,0.824332,0.722189,0.854878,0.387230,10.000000
0.114663,0.842454,0.498168,0.127376,0.115313,2.000000
0.159242,0.750973,0.710857,0.203819,0.846923,18.000000
0.281295,0.792986,0.488806,0.731549,0.381388,17.000000
0.347141,0.841360,0.035302,0.974737,0.648180,23.000000
0.432483,0.628055,0.122741,0.514052,0.985096,20.000000
0.235269,0.722278,0.434971,0.652458,0.204887,0.000000
0.470465,0.980093,0.195287,0.636445,0.575598,23.000000
0.565052,0.615123,0.502238,0.016931,0.900097,13.000000
0.826979,0.174168,0.413273,0.770549,0.980062,6.000000
0.951137,0.899359,0.158374,0.914475,0.878445,23.000000
0.376950,0.394523,0.459909,0.656176,0.260836,3.000000
0.022948,0.141230,0.440116,0.282003,0.764517,3.000000
0.106690,0.917465,0.895327,0.908757,0.739610,18.000000
0.107000,0.438138,0.131405,0.987699,0.333038,8.000000
0.585331,0.779393,0.920616,0.755548,0.674504,10.000000
0.465982,0.605400,0.094164,0.883923,0.543777,23.000000
0.040135,0.919902,0.489302,0.868589,0.856888,18.000000
0.815752,0.061403,0.247067,0.875548,0.898991,6.000000
0.458069,0.440041,0.175141,0.968411,0.213138,8.000000
0.190937,0.660729,0.242844,0.938772,0.010907,8.000000
0.005753,0.504877,0.488062,0.163364,0.494520,3.000000
0.411661,0.890330,0.009254,0.976270,0.624393,23.000000
0.151843,0.046760,0.538106,0.234890,0.301166,3.000000
0.245132,0.650172,0.553529,0.077974,0.526527,25.000000
0.791190,0.081195,0.889739,0.578307,0.950624,13.000000
0.148141,0.993565,0.644273,0.567494,0.515280,18.000000
0.023654,0.939639,0.643994,0.091626,0.020952,2.000000
0.050784,0.609396,0.614015,0.499667,0.306766,3.000000
0.531743,0.516302,0.019416,0.282469,0.053185,15.000000
0.900155,0.725223,0.996115,0.302171,0.878486,10.000000
0.603054,0.453125,0.222573,0.738392,0.904141,6.000000
0.235308,0.175390,0.696222,0.976973,0.749955,22.000000
0.284581,0.419955,0.384318,0.852095,0.771371,17.000000
0.588975,0.274959,0.937989,0.653315,0.970477,22.000000
0.580117,0.821193,0.813105,0.337329,0.964021,18.000000
0.021941,0.768711,0.965557,0.338908,0.648111,18.000000
0.562223,0.761507,0.866178,0.603045,0.815905,18.000000
0.312286,0.228587,0.430668,0.677737,0.187247,3.000000
0.680352,0.394094,0.795575,0.036836,0.667983,13.000000
0.649822,0.940935,0.713368,0.796302,0.904591,10.000000
0.675052,0.290154,0.869774,0.747578,0.424438,22.000000
0.710529,0.867689,0.975652,0.952352,0.325328,10.000000
0.421694,0.109537,0.247544,0.882421,0.360850,7.000000
0.620553,0.665966,0.781829,0.182800,0.304813,25.000000
0.448336,0.364841,0.982905,0.834941,0.479687,22.000000
0.879269,0.347653,0.785828,0.223676,0.772322,13.000000
0.456453,0.107499,0.273262,0.402275,0.749293,4.000000
0.072983,0.659547,0.716014,0.653921,0.760670,18.000000
0.178169,0.587103,0.941145,0.610784,0.611336,18.000000
0.736440,0.333204,0.700476,0.916234,0.010895,5.000000
0.870113,0.218618,0.455923,0.852348,0.823912,14.000000
0.891927,0.940417,0.447157,0.656364,0.390478,23.000000
0.350717,0.431595,0.743076,0.501441,0.814060,18.000000
0.745218,0.020478,0.630238,0.436571,0.456629,4.000000
0.818373,0.547608,0.885622,0.712806,0.552840,10.000000
0.754538,0.038349,0.027084,0.083349,0.437565,11.000000
0.235450,0.984261,0.542290,0.662416,0.278820,0.000000
0.321797,0.335462,0.698736,0.473706,0.517684,12.000000
0.592003,0.768812,0.090370,0.776874,0.563235,23.000000
0.669095,0.327552,0.409387,0.231166,0.979300,13.000000
0.497003,0.996077,0.489786,0.219751,0.507452,25.000000
0.039596,0.904770,0.818550,0.725821,0.609827,18.000000
0.579834,0.996728,0.277997,0.779684,0.581405,23.000000
0.975881,0.827803,0.998525,0.588325,0.204544,10.000000
0.503687,0.711111,0.774360,0.000510,0.505027,25.000000
